"","year","region","Category","gdp_income_scalingfactor","gdp_percap","Income"
"3447",2065,"Europe_Non_EU","d7",0.0561711310642306,40435.4042354042,2271.30239094203
"3448",2065,"Europe_Non_EU","d8",0.0720580935496539,40435.4042354042,2913.69814111283
"3449",2065,"Europe_Non_EU","d9",0.0973238741560379,40435.4042354042,3935.330193255
"3450",2065,"Europe_Non_EU","d10",0.210986904093261,40435.4042354042,8531.34075538748
"3451",2070,"Europe_Non_EU","d1",0.0107013874004296,44053.8550841683,471.437369738071
"3452",2070,"Europe_Non_EU","d2",0.0182783049732357,44053.8550841683,805.229798475157
"3453",2070,"Europe_Non_EU","d3",0.0243682883833146,44053.8550841683,1073.51704508776
"3454",2070,"Europe_Non_EU","d4",0.0305567912319367,44053.8550841683,1346.14445276893
"3455",2070,"Europe_Non_EU","d5",0.0375017747351637,44053.8550841683,1652.09774958203
"3456",2070,"Europe_Non_EU","d6",0.0457634721343531,44053.8550841683,2016.05736955516
"3457",2070,"Europe_Non_EU","d7",0.0561711310642306,44053.8550841683,2474.55486781744
"3458",2070,"Europe_Non_EU","d8",0.0720580935496539,44053.8550841683,3174.43681087789
"3459",2070,"Europe_Non_EU","d9",0.0973238741560379,44053.8550841683,4287.49184829992
"3460",2070,"Europe_Non_EU","d10",0.210986904093261,44053.8550841683,9294.78649758185
"3461",2075,"Europe_Non_EU","d1",0.0107013874004296,47844.8015026475,512.005755976488
"3462",2075,"Europe_Non_EU","d2",0.0182783049732357,47844.8015026475,874.521873249315
"3463",2075,"Europe_Non_EU","d3",0.0243682883833146,47844.8015026475,1165.89592065896
"3464",2075,"Europe_Non_EU","d4",0.0305567912319367,47844.8015026475,1461.98361104985
"3465",2075,"Europe_Non_EU","d5",0.0375017747351637,47844.8015026475,1794.26496820091
"3466",2075,"Europe_Non_EU","d6",0.0457634721343531,47844.8015026475,2189.54424034006
"3467",2075,"Europe_Non_EU","d7",0.0561711310642306,47844.8015026475,2687.49661594731
"3468",2075,"Europe_Non_EU","d8",0.0720580935496539,47844.8015026475,3447.60518254239
"3469",2075,"Europe_Non_EU","d9",0.0973238741560379,47844.8015026475,4656.44144046428
"3470",2075,"Europe_Non_EU","d10",0.210986904093261,47844.8015026475,10094.6265460002
"3471",2080,"Europe_Non_EU","d1",0.0107013874004296,51812.2439486605,554.462894580181
"3472",2080,"Europe_Non_EU","d2",0.0182783049732357,51812.2439486605,947.039996241301
"3473",2080,"Europe_Non_EU","d3",0.0243682883833146,51812.2439486605,1262.5757023276
"3474",2080,"Europe_Non_EU","d4",0.0305567912319367,51812.2439486605,1583.2159215974
"3475",2080,"Europe_Non_EU","d5",0.0375017747351637,51812.2439486605,1943.05110108602
"3476",2080,"Europe_Non_EU","d6",0.0457634721343531,51812.2439486605,2371.10818216283
"3477",2080,"Europe_Non_EU","d7",0.0561711310642306,51812.2439486605,2910.3523455721
"3478",2080,"Europe_Non_EU","d8",0.0720580935496539,51812.2439486605,3733.49152147007
"3479",2080,"Europe_Non_EU","d9",0.0973238741560379,51812.2439486605,5042.56830980137
"3480",2080,"Europe_Non_EU","d10",0.210986904093261,51812.2439486605,10931.7049448527
"3481",2085,"Europe_Non_EU","d1",0.0107013874004296,55973.4939653588,598.994043078914
"3482",2085,"Europe_Non_EU","d2",0.0182783049732357,55973.4939653588,1023.10059311639
"3483",2085,"Europe_Non_EU","d3",0.0243682883833146,55973.4939653588,1363.97824276958
"3484",2085,"Europe_Non_EU","d4",0.0305567912319367,55973.4939653588,1710.37036962154
"3485",2085,"Europe_Non_EU","d5",0.0375017747351637,55973.4939653588,2099.10536182893
"3486",2085,"Europe_Non_EU","d6",0.0457634721343531,55973.4939653588,2561.54143134608
"3487",2085,"Europe_Non_EU","d7",0.0561711310642306,55973.4939653588,3144.09446565109
"3488",2085,"Europe_Non_EU","d8",0.0720580935496539,55973.4939653588,4033.34326445681
"3489",2085,"Europe_Non_EU","d9",0.0973238741560379,55973.4939653588,5447.55728275832
"3490",2085,"Europe_Non_EU","d10",0.210986904093261,55973.4939653588,11809.6742030339
"3491",2090,"Europe_Non_EU","d1",0.0107013874004296,60311.8455730465,645.420424312057
"3492",2090,"Europe_Non_EU","d2",0.0182783049732357,60311.8455730465,1102.39830688284
"3493",2090,"Europe_Non_EU","d3",0.0243682883833146,60311.8455730465,1469.69644585393
"3494",2090,"Europe_Non_EU","d4",0.0305567912319367,60311.8455730465,1842.93647398839
"3495",2090,"Europe_Non_EU","d5",0.0375017747351637,60311.8455730465,2261.80124654237
"3496",2090,"Europe_Non_EU","d6",0.0457634721343531,60311.8455730465,2760.07946425352
"3497",2090,"Europe_Non_EU","d7",0.0561711310642306,60311.8455730465,3387.78458240923
"3498",2090,"Europe_Non_EU","d8",0.0720580935496539,60311.8455730465,4345.95661045486
"3499",2090,"Europe_Non_EU","d9",0.0973238741560379,60311.8455730465,5869.78246866957
"3500",2090,"Europe_Non_EU","d10",0.210986904093261,60311.8455730465,12725.009577608
"3501",2095,"Europe_Non_EU","d1",0.0107013874004296,64819.1068190062,693.654373020014
"3502",2095,"Europe_Non_EU","d2",0.0182783049732357,64819.1068190062,1184.78340253053
"3503",2095,"Europe_Non_EU","d3",0.0243682883833146,64819.1068190062,1579.53068771441
"3504",2095,"Europe_Non_EU","d4",0.0305567912319367,64819.1068190062,1980.66391490898
"3505",2095,"Europe_Non_EU","d5",0.0375017747351637,64819.1068190062,2430.83154246088
"3506",2095,"Europe_Non_EU","d6",0.0457634721343531,64819.1068190062,2966.34738868524
"3507",2095,"Europe_Non_EU","d7",0.0561711310642306,64819.1068190062,3640.96254459676
"3508",2095,"Europe_Non_EU","d8",0.0720580935496539,64819.1068190062,4670.74126296895
"3509",2095,"Europe_Non_EU","d9",0.0973238741560379,64819.1068190062,6308.44659495973
"3510",2095,"Europe_Non_EU","d10",0.210986904093261,64819.1068190062,13675.9826738325
"3511",2100,"Europe_Non_EU","d1",0.0107013874004296,69475.2140545539,743.481180325553
"3512",2100,"Europe_Non_EU","d2",0.0182783049732357,69475.2140545539,1269.88915056996
"3513",2100,"Europe_Non_EU","d3",0.0243682883833146,69475.2140545539,1692.99205157388
"3514",2100,"Europe_Non_EU","d4",0.0305567912319367,69475.2140545539,2122.93961165912
"3515",2100,"Europe_Non_EU","d5",0.0375017747351637,69475.2140545539,2605.44382715116
"3516",2100,"Europe_Non_EU","d6",0.0457634721343531,69475.2140545539,3179.42702241379
"3517",2100,"Europe_Non_EU","d7",0.0561711310642306,69475.2140545539,3902.50135437382
"3518",2100,"Europe_Non_EU","d8",0.0720580935496539,69475.2140545539,5006.25147372527
"3519",2100,"Europe_Non_EU","d9",0.0973238741560379,69475.2140545539,6761.59698960919
"3520",2100,"Europe_Non_EU","d10",0.210986904093261,69475.2140545539,14658.360324587
"3521",1975,"European Free Trade Association","d1",0.0219235212959022,52923.0528006045,1160.25967511821
"3522",1975,"European Free Trade Association","d2",0.0324005903339575,52923.0528006045,1714.73815301479
"3523",1975,"European Free Trade Association","d3",0.0400109875921987,52923.0528006045,2117.50360894626
"3524",1975,"European Free Trade Association","d4",0.0470453335186984,52923.0528006045,2489.78266983212
"3525",1975,"European Free Trade Association","d5",0.0537964604554941,52923.0528006045,2847.07291717175
"3526",1975,"European Free Trade Association","d6",0.0613475484768822,52923.0528006045,3246.69954722968
"3527",1975,"European Free Trade Association","d7",0.0696125037864507,52923.0528006045,3684.10621347261
"3528",1975,"European Free Trade Association","d8",0.0809244946331187,52923.0528006045,4282.77130233078
"3529",1975,"European Free Trade Association","d9",0.0980330586644424,52923.0528006045,5188.20873990304
"3530",1975,"European Free Trade Association","d10",0.159040377485574,52923.0528006045,8416.90229509712
"3531",1990,"European Free Trade Association","d1",0.0219235212959022,74267.4526108727,1628.20407890688
"3532",1990,"European Free Trade Association","d2",0.0324005903339575,74267.4526108727,2406.30930719149
"3533",1990,"European Free Trade Association","d3",0.0400109875921987,74267.4526108727,2971.51412491783
"3534",1990,"European Free Trade Association","d4",0.0470453335186984,74267.4526108727,3493.93707766263
"3535",1990,"European Free Trade Association","d5",0.0537964604554941,74267.4526108727,3995.3260775111
"3536",1990,"European Free Trade Association","d6",0.0613475484768822,74267.4526108727,4556.12614930007
"3537",1990,"European Free Trade Association","d7",0.0696125037864507,74267.4526108727,5169.94332608443
"3538",1990,"European Free Trade Association","d8",0.0809244946331187,74267.4526108727,6010.05607022396
"3539",1990,"European Free Trade Association","d9",0.0980330586644424,74267.4526108727,7280.66553866037
"3540",1990,"European Free Trade Association","d10",0.159040377485574,74267.4526108727,11811.5236981252
"3541",2005,"European Free Trade Association","d1",0.0219235212959022,91455.7867033768,2005.03288742497
"3542",2005,"European Free Trade Association","d2",0.0324005903339575,91455.7867033768,2963.22147864591
"3543",2005,"European Free Trade Association","d3",0.0400109875921987,91455.7867033768,3659.23634702358
"3544",2005,"European Free Trade Association","d4",0.0470453335186984,91455.7867033768,4302.5679876753
"3545",2005,"European Free Trade Association","d5",0.0537964604554941,91455.7867033768,4919.99761281432
"3546",2005,"European Free Trade Association","d6",0.0613475484768822,91455.7867033768,5610.58830827681
"3547",2005,"European Free Trade Association","d7",0.0696125037864507,91455.7867033768,6366.46629818165
"3548",2005,"European Free Trade Association","d8",0.0809244946331187,91455.7867033768,7401.01332024507
"3549",2005,"European Free Trade Association","d9",0.0980330586644424,91455.7867033768,8965.69050309487
"3550",2005,"European Free Trade Association","d10",0.159040377485574,91455.7867033768,14545.1628405452
"3551",2010,"European Free Trade Association","d1",0.0219235212959022,93886.8676729752,2058.33074283403
"3552",2010,"European Free Trade Association","d2",0.0324005903339575,93886.8676729752,3041.98993721055
"3553",2010,"European Free Trade Association","d3",0.0400109875921987,93886.8676729752,3756.50629753382
"3554",2010,"European Free Trade Association","d4",0.0470453335186984,93886.8676729752,4416.93900270102
"3555",2010,"European Free Trade Association","d5",0.0537964604554941,93886.8676729752,5050.78116405942
"3556",2010,"European Free Trade Association","d6",0.0613475484768822,93886.8676729752,5759.72916591048
"3557",2010,"European Free Trade Association","d7",0.0696125037864507,93886.8676729752,6535.69993138299
"3558",2010,"European Free Trade Association","d8",0.0809244946331187,93886.8676729752,7597.74731912201
"3559",2010,"European Free Trade Association","d9",0.0980330586644424,93886.8676729752,9204.01680640552
"3560",2010,"European Free Trade Association","d10",0.159040377485574,93886.8676729752,14931.8028756481
"3561",2015,"European Free Trade Association","d1",0.0219235212959022,96141.1057414887,2107.75157913512
"3562",2015,"European Free Trade Association","d2",0.0324005903339575,96141.1057414887,3115.02858138367
"3563",2015,"European Free Trade Association","d3",0.0400109875921987,96141.1057414887,3846.70058892297
"3564",2015,"European Free Trade Association","d4",0.0470453335186984,96141.1057414887,4522.99038446479
"3565",2015,"European Free Trade Association","d5",0.0537964604554941,96141.1057414887,5172.05119316948
"3566",2015,"European Free Trade Association","d6",0.0613475484768822,96141.1057414887,5898.02114509704
"3567",2015,"European Free Trade Association","d7",0.0696125037864507,96141.1057414887,6692.62308746295
"3568",2015,"European Free Trade Association","d8",0.0809244946331187,96141.1057414887,7780.1703955992
"3569",2015,"European Free Trade Association","d9",0.0980330586644424,96141.1057414887,9425.00665921972
"3570",2015,"European Free Trade Association","d10",0.159040377485574,96141.1057414887,15290.3177490069
"3571",2020,"European Free Trade Association","d1",0.0219235212959022,100961.485217391,2213.4312712294
"3572",2020,"European Free Trade Association","d2",0.0324005903339575,100961.485217391,3271.2117220366
"3573",2020,"European Free Trade Association","d3",0.0400109875921987,100961.485217391,4039.568732323
"3574",2020,"European Free Trade Association","d4",0.0470453335186984,100961.485217391,4749.76674459531
"3575",2020,"European Free Trade Association","d5",0.0537964604554941,100961.485217391,5431.37054702535
"3576",2020,"European Free Trade Association","d6",0.0613475484768822,100961.485217391,6193.73960867194
"3577",2020,"European Free Trade Association","d7",0.0696125037864507,100961.485217391,7028.18177198134
"3578",2020,"European Free Trade Association","d8",0.0809244946331187,100961.485217391,8170.25716862648
"3579",2020,"European Free Trade Association","d9",0.0980330586644424,100961.485217391,9897.56320316575
"3580",2020,"European Free Trade Association","d10",0.159040377485574,100961.485217391,16056.9527204781
"3581",2025,"European Free Trade Association","d1",0.0219235212959022,105638.523908524,2315.9684285762
"3582",2025,"European Free Trade Association","d2",0.0324005903339575,105638.523908524,3422.75053664406
"3583",2025,"European Free Trade Association","d3",0.0400109875921987,105638.523908524,4226.70166936214
"3584",2025,"European Free Trade Association","d4",0.0470453335186984,105638.523908524,4969.7995896995
"3585",2025,"European Free Trade Association","d5",0.0537964604554941,105638.523908524,5682.97867402168
"3586",2025,"European Free Trade Association","d6",0.0613475484768822,105638.523908524,6480.66446650445
"3587",2025,"European Free Trade Association","d7",0.0696125037864507,105638.523908524,7353.76214557719
"3588",2025,"European Free Trade Association","d8",0.0809244946331187,105638.523908524,8548.74416108593
"3589",2025,"European Free Trade Association","d9",0.0980330586644424,105638.523908524,10356.0676115494
"3590",2025,"European Free Trade Association","d10",0.159040377485574,105638.523908524,16800.7907194305
"3591",2030,"European Free Trade Association","d1",0.0219235212959022,110374.47992228,2419.79726110023
"3592",2030,"European Free Trade Association","d2",0.0324005903339575,110374.47992228,3576.1983072854
"3593",2030,"European Free Trade Association","d3",0.0400109875921987,110374.47992228,4416.19194666572
"3594",2030,"European Free Trade Association","d4",0.0470453335186984,110374.47992228,5192.60421989653
"3595",2030,"European Free Trade Association","d5",0.0537964604554941,110374.47992228,5937.75634443466
"3596",2030,"European Free Trade Association","d6",0.0613475484768822,110374.47992228,6771.20375764272
"3597",2030,"European Free Trade Association","d7",0.0696125037864507,110374.47992228,7683.44390151723
"3598",2030,"European Free Trade Association","d8",0.0809244946331187,110374.47992228,8931.9990081038
"3599",2030,"European Free Trade Association","d9",0.0980330586644424,110374.47992228,10820.3478652782
"3600",2030,"European Free Trade Association","d10",0.159040377485574,110374.47992228,17553.9989516133
"3601",2035,"European Free Trade Association","d1",0.0219235212959022,115431.367258581,2530.6620383086
"3602",2035,"European Free Trade Association","d2",0.0324005903339575,115431.367258581,3740.04444223387
"3603",2035,"European Free Trade Association","d3",0.0400109875921987,115431.367258581,4618.5230031336
"3604",2035,"European Free Trade Association","d4",0.0470453335186984,115431.367258581,5430.50717119929
"3605",2035,"European Free Trade Association","d5",0.0537964604554941,115431.367258581,6209.79898404985
"3606",2035,"European Free Trade Association","d6",0.0613475484768822,115431.367258581,7081.43139864857
"3607",2035,"European Free Trade Association","d7",0.0696125037864507,115431.367258581,8035.46649036313
"3608",2035,"European Free Trade Association","d8",0.0809244946331187,115431.367258581,9341.22506021057
"3609",2035,"European Free Trade Association","d9",0.0980330586644424,115431.367258581,11316.0899981772
"3610",2035,"European Free Trade Association","d10",0.159040377485574,115431.367258581,18358.2482224806
"3611",2040,"European Free Trade Association","d1",0.0219235212959022,121331.028595817,2660.00338927412
"3612",2040,"European Free Trade Association","d2",0.0324005903339575,121331.028595817,3931.19695233076
"3613",2040,"European Free Trade Association","d3",0.0400109875921987,121331.028595817,4854.57427969595
"3614",2040,"European Free Trade Association","d4",0.0470453335186984,121331.028595817,5708.05870645696
"3615",2040,"European Free Trade Association","d5",0.0537964604554941,121331.028595817,6527.17988187931
"3616",2040,"European Free Trade Association","d6",0.0613475484768822,121331.028595817,7443.36115853189
"3617",2040,"European Free Trade Association","d7",0.0696125037864507,121331.028595817,8446.1566875403
"3618",2040,"European Free Trade Association","d8",0.0809244946331187,121331.028595817,9818.65217243299
"3619",2040,"European Free Trade Association","d9",0.0980330586644424,121331.028595817,11894.4518441509
"3620",2040,"European Free Trade Association","d10",0.159040377485574,121331.028595817,19296.5325885918
"3621",2045,"European Free Trade Association","d1",0.0219235212959022,128021.716931845,2806.68683749327
"3622",2045,"European Free Trade Association","d2",0.0324005903339575,128021.716931845,4147.97920415859
"3623",2045,"European Free Trade Association","d3",0.0400109875921987,128021.716931845,5122.27532769203
"3624",2045,"European Free Trade Association","d4",0.0470453335186984,128021.716931845,6022.82437069505
"3625",2045,"European Free Trade Association","d5",0.0537964604554941,128021.716931845,6887.11523236847
"3626",2045,"European Free Trade Association","d6",0.0613475484768822,128021.716931845,7853.81848557007
"3627",2045,"European Free Trade Association","d7",0.0696125037864507,128021.716931845,8911.912254666
"3628",2045,"European Free Trade Association","d8",0.0809244946331187,128021.716931845,10360.0927447737
"3629",2045,"European Free Trade Association","d9",0.0980330586644424,128021.716931845,12550.3604863022
"3630",2045,"European Free Trade Association","d10",0.159040377485574,128021.716931845,20360.622187192
"3631",2050,"European Free Trade Association","d1",0.0219235212959022,135668.251302837,2974.32579661557
"3632",2050,"European Free Trade Association","d2",0.0324005903339575,135668.251302837,4395.73143178763
"3633",2050,"European Free Trade Association","d3",0.0400109875921987,135668.251302837,5428.22071953312
"3634",2050,"European Free Trade Association","d4",0.0470453335186984,135668.251302837,6382.55813044057
"3635",2050,"European Free Trade Association","d5",0.0537964604554941,135668.251302837,7298.47171627913
"3636",2050,"European Free Trade Association","d6",0.0613475484768822,135668.251302837,8322.91462357465
"3637",2050,"European Free Trade Association","d7",0.0696125037864507,135668.251302837,9444.20665751991
"3638",2050,"European Free Trade Association","d8",0.0809244946331187,135668.251302837,10978.8846744411
"3639",2050,"European Free Trade Association","d9",0.0980330586644424,135668.251302837,13299.9736388734
"3640",2050,"European Free Trade Association","d10",0.159040377485574,135668.251302837,21576.729900011
"3641",2055,"European Free Trade Association","d1",0.0219235212959022,144223.397272676,3161.88472147487
"3642",2055,"European Free Trade Association","d2",0.0324005903339575,144223.397272676,4672.92321160357
"3643",2055,"European Free Trade Association","d3",0.0400109875921987,144223.397272676,5770.52055878178
"3644",2055,"European Free Trade Association","d4",0.0470453335186984,144223.397272676,6785.03782589277
"3645",2055,"European Free Trade Association","d5",0.0537964604554941,144223.397272676,7758.70828813652
"3646",2055,"European Free Trade Association","d6",0.0613475484768822,144223.397272676,8847.75185568613
"3647",2055,"European Free Trade Association","d7",0.0696125037864507,144223.397272676,10039.7517887389
"3648",2055,"European Free Trade Association","d8",0.0809244946331187,144223.397272676,11671.2055385628
"3649",2055,"European Free Trade Association","d9",0.0980330586644424,144223.397272676,14138.6607656174
"3650",2055,"European Free Trade Association","d10",0.159040377485574,144223.397272676,22937.3435444983
"3651",2060,"European Free Trade Association","d1",0.0219235212959022,153561.106184881,3366.60018166655
"3652",2060,"European Free Trade Association","d2",0.0324005903339575,153561.106184881,4975.47049272569
"3653",2060,"European Free Trade Association","d3",0.0400109875921987,153561.106184881,6144.1315142076
"3654",2060,"European Free Trade Association","d4",0.0470453335186984,153561.106184881,7224.333455968
"3655",2060,"European Free Trade Association","d5",0.0537964604554941,153561.106184881,8261.04397637691
"3656",2060,"European Free Trade Association","d6",0.0613475484768822,153561.106184881,9420.59740584067
"3657",2060,"European Free Trade Association","d7",0.0696125037864507,153561.106184881,10689.7730857466
"3658",2060,"European Free Trade Association","d8",0.0809244946331187,153561.106184881,12426.8549133142
"3659",2060,"European Free Trade Association","d9",0.0980330586644424,153561.106184881,15054.0649311991
"3660",2060,"European Free Trade Association","d10",0.159040377485574,153561.106184881,24422.4162947459
"3661",2065,"European Free Trade Association","d1",0.0219235212959022,164003.935248269,3595.5437670272
"3662",2065,"European Free Trade Association","d2",0.0324005903339575,164003.935248269,5313.82431913607
"3663",2065,"European Free Trade Association","d3",0.0400109875921987,164003.935248269,6561.95941829027
"3664",2065,"European Free Trade Association","d4",0.0470453335186984,164003.935248269,7715.61983213385
"3665",2065,"European Free Trade Association","d5",0.0537964604554941,164003.935248269,8822.83121712895
"3666",2065,"European Free Trade Association","d6",0.0613475484768822,164003.935248269,10061.2393680427
"3667",2065,"European Free Trade Association","d7",0.0696125037864507,164003.935248269,11416.724563463
"3668",2065,"European Free Trade Association","d8",0.0809244946331187,164003.935248269,13271.9355778089
"3669",2065,"European Free Trade Association","d9",0.0980330586644424,164003.935248269,16077.807405393
"3670",2065,"European Free Trade Association","d10",0.159040377485574,164003.935248269,26083.2477710044
"3671",2070,"European Free Trade Association","d1",0.0219235212959022,175375.574202571,3844.85013581115
"3672",2070,"European Free Trade Association","d2",0.0324005903339575,175375.574202571,5682.27213432007
"3673",2070,"European Free Trade Association","d3",0.0400109875921987,175375.574202571,7016.9499233938
"3674",2070,"European Free Trade Association","d4",0.0470453335186984,175375.574202571,8250.6023793932
"3675",2070,"European Free Trade Association","d5",0.0537964604554941,175375.574202571,9434.5851424482
"3676",2070,"European Free Trade Association","d6",0.0613475484768822,175375.574202571,10758.8615400533
"3677",2070,"European Free Trade Association","d7",0.0696125037864507,175375.574202571,12208.3328232275
"3678",2070,"European Free Trade Association","d8",0.0809244946331187,175375.574202571,14192.1797133361
"3679",2070,"European Free Trade Association","d9",0.0980330586644424,175375.574202571,17192.6039541109
"3680",2070,"European Free Trade Association","d10",0.159040377485574,175375.574202571,27891.7975229262
"3681",2075,"European Free Trade Association","d1",0.0219235212959022,187235.664856808,4104.86508584065
"3682",2075,"European Free Trade Association","d2",0.0324005903339575,187235.664856808,6066.54607293161
"3683",2075,"European Free Trade Association","d3",0.0400109875921987,187235.664856808,7491.48386340283
"3684",2075,"European Free Trade Association","d4",0.0470453335186984,187235.664856808,8808.56429978378
"3685",2075,"European Free Trade Association","d5",0.0537964604554941,187235.664856808,10072.6160403274
"3686",2075,"European Free Trade Association","d6",0.0613475484768822,187235.664856808,11486.4490264043
"3687",2075,"European Free Trade Association","d7",0.0696125037864507,187235.664856808,13033.9434288032
"3688",2075,"European Free Trade Association","d8",0.0809244946331187,187235.664856808,15151.9515558332
"3689",2075,"European Free Trade Association","d9",0.0980330586644424,187235.664856808,18355.2849169834
"3690",2075,"European Free Trade Association","d10",0.159040377485574,187235.664856808,29778.0308175892
"3691",2080,"European Free Trade Association","d1",0.0219235212959022,199678.412212128,4377.65392246452
"3692",2080,"European Free Trade Association","d2",0.0324005903339575,199678.412212128,6469.69843262024
"3693",2080,"European Free Trade Association","d3",0.0400109875921987,199678.412212128,7989.33047344938
"3694",2080,"European Free Trade Association","d4",0.0470453335186984,199678.412212128,9393.93749900368
"3695",2080,"European Free Trade Association","d5",0.0537964604554941,199678.412212128,10741.9918063856
"3696",2080,"European Free Trade Association","d6",0.0613475484768822,199678.412212128,12249.7810729704
"3697",2080,"European Free Trade Association","d7",0.0696125037864507,199678.412212128,13900.1142261892
"3698",2080,"European Free Trade Association","d8",0.0809244946331187,199678.412212128,16158.87459741
"3699",2080,"European Free Trade Association","d9",0.0980330586644424,199678.412212128,19575.0854984142
"3700",2080,"European Free Trade Association","d10",0.159040377485574,199678.412212128,31756.9300539369
"3701",2085,"European Free Trade Association","d1",0.0219235212959022,212568.926731841,4660.25939205259
"3702",2085,"European Free Trade Association","d2",0.0324005903339575,212568.926731841,6887.3587127674
"3703",2085,"European Free Trade Association","d3",0.0400109875921987,212568.926731841,8505.09268995467
"3704",2085,"European Free Trade Association","d4",0.0470453335186984,212568.926731841,10000.3760538112
"3705",2085,"European Free Trade Association","d5",0.0537964604554941,212568.926731841,11435.4558609963
"3706",2085,"European Free Trade Association","d6",0.0613475484768822,212568.926731841,13040.5825373604
"3707",2085,"European Free Trade Association","d7",0.0696125037864507,212568.926731841,14797.455217002
"3708",2085,"European Free Trade Association","d8",0.0809244946331187,212568.926731841,17202.0329704786
"3709",2085,"European Free Trade Association","d9",0.0980330586644424,212568.926731841,20838.7820645401
"3710",2085,"European Free Trade Association","d10",0.159040377485574,212568.926731841,33807.0423491353
"3711",2090,"European Free Trade Association","d1",0.0219235212959022,226091.761617222,4956.72755064322
"3712",2090,"European Free Trade Association","d2",0.0324005903339575,226091.761617222,7325.5065460424
"3713",2090,"European Free Trade Association","d3",0.0400109875921987,226091.761617222,9046.15466876503
"3714",2090,"European Free Trade Association","d4",0.0470453335186984,226091.761617222,10636.5623311123
"3715",2090,"European Free Trade Association","d5",0.0537964604554941,226091.761617222,12162.9365131539
"3716",2090,"European Free Trade Association","d6",0.0613475484768822,226091.761617222,13870.1753060363
"3717",2090,"European Free Trade Association","d7",0.0696125037864507,226091.761617222,15738.8136116642
"3718",2090,"European Free Trade Association","d8",0.0809244946331187,226091.761617222,18296.3615495853
"3719",2090,"European Free Trade Association","d9",0.0980330586644424,226091.761617222,22164.4669301683
"3720",2090,"European Free Trade Association","d10",0.159040377485574,226091.761617222,35957.7191139815
"3721",2095,"European Free Trade Association","d1",0.0219235212959022,240432.750447698,5271.13252467246
"3722",2095,"European Free Trade Association","d2",0.0324005903339575,240432.750447698,7790.16305012251
"3723",2095,"European Free Trade Association","d3",0.0400109875921987,240432.750447698,9619.95179492107
"3724",2095,"European Free Trade Association","d4",0.0470453335186984,240432.750447698,11311.23893363
"3725",2095,"European Free Trade Association","d5",0.0537964604554941,240432.750447698,12934.4309516653
"3726",2095,"European Free Trade Association","d6",0.0613475484768822,240432.750447698,14749.9598135203
"3727",2095,"European Free Trade Association","d7",0.0696125037864507,240432.750447698,16737.1257509272
"3728",2095,"European Free Trade Association","d8",0.0809244946331187,240432.750447698,19456.8988232307
"3729",2095,"European Free Trade Association","d9",0.0980330586644424,240432.750447698,23570.3579294924
"3730",2095,"European Free Trade Association","d10",0.159040377485574,240432.750447698,38238.5153910968
"3731",2100,"European Free Trade Association","d1",0.0219235212959022,255875.821085584,5609.69901267626
"3732",2100,"European Free Trade Association","d2",0.0324005903339575,255875.821085584,8290.52765535901
"3733",2100,"European Free Trade Association","d3",0.0400109875921987,255875.821085584,10237.844302599
"3734",2100,"European Free Trade Association","d4",0.0470453335186984,255875.821085584,12037.7633423421
"3735",2100,"European Free Trade Association","d5",0.0537964604554941,255875.821085584,13765.2134905477
"3736",2100,"European Free Trade Association","d6",0.0613475484768822,255875.821085584,15697.3543381099
"3737",2100,"European Free Trade Association","d7",0.0696125037864507,255875.821085584,17812.1565641814
"3738",2100,"European Free Trade Association","d8",0.0809244946331187,255875.821085584,20706.6215101852
"3739",2100,"European Free Trade Association","d9",0.0980330586644424,255875.821085584,25084.2893792954
"3740",2100,"European Free Trade Association","d10",0.159040377485574,255875.821085584,40694.5871748825
"3741",1975,"India","d1",0.00810991807954745,457.087431772917,3.70694162686909
"3742",1975,"India","d2",0.0159092527405753,457.087431772917,7.27191947661582
"3743",1975,"India","d3",0.0222933264409187,457.087431772917,10.1899993285548
"3744",1975,"India","d4",0.0289710597114013,457.087431772917,13.2423072792243
"3745",1975,"India","d5",0.0364820603498819,457.087431772917,16.6754912711121
"3746",1975,"India","d6",0.0455460555796008,457.087431772917,20.8185295722663
"3747",1975,"India","d7",0.057557738089622,457.087431772917,26.3089186820435
"3748",1975,"India","d8",0.0751575733280502,457.087431772917,34.3535821708032
"3749",1975,"India","d9",0.106573986718369,457.087431772917,48.7136298829002
"3750",1975,"India","d10",0.265780569601719,457.087431772917,121.484957974393
"3751",1990,"India","d1",0.00810991807954745,635.596900414301,5.15463879397426
"3752",1990,"India","d2",0.0159092527405753,635.596900414301,10.1118717298174
"3753",1990,"India","d3",0.0222933264409187,635.596900414301,14.1695691857721
"3754",1990,"India","d4",0.0289710597114013,635.596900414301,18.4139157542843
"3755",1990,"India","d5",0.0364820603498819,635.596900414301,23.1878844791124
"3756",1990,"India","d6",0.0455460555796008,635.596900414301,28.9489317524918
"3757",1990,"India","d7",0.057557738089622,635.596900414301,36.5835199246219
"3758",1990,"India","d8",0.0751575733280502,635.596900414301,47.7699206499693
"3759",1990,"India","d9",0.106573986718369,635.596900414301,67.7380956229901
"3760",1990,"India","d10",0.265780569601719,635.596900414301,168.9293062292
"3761",2005,"India","d1",0.00810991807954745,1151.99597424212,9.34259297907206
"3762",2005,"India","d2",0.0159092527405753,1151.99597424212,18.3273951103432
"3763",2005,"India","d3",0.0222933264409187,1151.99597424212,25.6818223124037
"3764",2005,"India","d4",0.0289710597114013,1151.99597424212,33.3745441570624
